598	Sheet Metal Manufacturing	277	A909C7ED-04A5-4138-AB83-C9E739AA28AE	2025-09-11 11:15:07.497	800000	80000	International Security	BM	1997	Road	19000	3	T1	17
600	Thorough Parts and Repair Services	280	6A32068C-6A79-43CF-A443-57841ED98990	2025-09-11 11:15:07.497	800000	80000	Guardian Bank	BM	1975	Road	22000	2	T1	18
602	Uttermost Bike Shop	289	24F1C5F8-093A-426C-87CE-8FA9AF9FAC33	2025-09-11 11:15:07.497	800000	80000	Primary International	BM	2000	Road	20000	4+	DSL	19
604	Mechanical Sports Center	275	739999FE-97EB-4F89-BA26-A34771D9AF65	2025-09-11 11:15:07.497	1500000	150000	International Security	BS	1995	Road	40000	3	DSL	40
606	Speedometer Sales	288	56C01043-10B4-487E-8D55-48C1268BCE1D	2025-09-11 11:15:07.497	1500000	150000	Guardian Bank	BS	1995	Road	39000	3	DSL	37
608	Two-Wheeled Transit Company	282	D03C1CEA-5D48-4DD1-98D6-87D06C1F33A1	2025-09-11 11:15:07.497	1500000	150000	Primary International	BS	1983	Mountain	38000	4+	DSL	34
610	Mountain Emporium	279	3B74778C-9E53-47D0-83EF-6438B9B77427	2025-09-11 11:15:07.497	1500000	150000	Reserve Security	BS	1998	Mountain	37000	4+	T1	31
612	Metro Cycle Shop	283	43BE0E08-95B3-4CFE-B5FE-7C9A7270FFBA	2025-09-11 11:15:07.497	3000000	300000	Guardian Bank	OS	1989	Mountain	74000	3	T1	83
614	Outdoor Sporting Goods	281	689B5679-A37F-40C9-9F90-E4CE21785E20	2025-09-11 11:15:07.497	3000000	300000	International Security	OS	1981	Touring	74000	3	ISDN	84
616	Tread Industries	279	3E476935-5369-472E-9A52-B58A8B985C34	2025-09-11 11:15:07.497	3000000	300000	Primary Bank & Reserve	OS	1986	Mountain	77000	4+	T1	85
618	Petroleum Products Distributors	282	7D0C6BA8-2A0A-4663-B359-6B9606F5D652	2025-09-11 11:15:07.497	3000000	300000	International Bank	OS	1978	Touring	78000	4+	DSL	86
620	Tandem Bicycle Store	279	B6437D59-886A-4AA2-8463-62BBFB9E0C65	2025-09-11 11:15:07.497	1500000	150000	International Security	OS	1986	Mountain	37000	4+	DSL	46
622	Bikes and Motorbikes	278	BAFCDF3F-29C8-43AA-8CF0-72943126C76C	2025-09-11 11:15:07.497	1500000	150000	Primary Bank & Reserve	OS	1992	Road	40000	2	DSL	49
624	Budget Toy Store	286	96E67A92-F1FC-4DE6-9E7E-8745FEB429BD	2025-09-11 11:15:07.497	3000000	300000	International Bank	OS	1998	Mountain	71000	4+	DSL	52
626	Camping and Sports Store	282	50D6F597-0639-458F-8A28-7BF45551E116	2025-09-11 11:15:07.497	3000000	300000	Reserve Security	OS	1987	Touring	77000	4+	DSL	80
628	Ace Bicycle Supply	290	25F54CC0-9D2A-4C75-A92D-C92290EA49C7	2025-09-11 11:15:07.497	3000000	300000	Primary International	OS	1992	Mountain	73000	3	T1	81
630	Rural Department Store	281	004EA91C-FCD4-4973-87EF-9059C6E20BB5	2025-09-11 11:15:07.497	1500000	150000	United Security	BS	1990	Touring	35000	3	T1	31
632	Sports Commodities	283	43106FAC-7B87-4DA1-9DF8-CB286247F070	2025-09-11 11:15:07.497	1500000	150000	International Bank	BS	1984	Mountain	37000	2	T1	32
634	Riverside Company	275	C4DB8C32-4F6D-426B-A9AC-E1221FBDED9F	2025-09-11 11:15:07.497	1500000	150000	Primary Bank & Reserve	BS	1978	Road	38000	4+	DSL	33
636	Bicycle Exporters	288	A6898AE5-FFA3-4B47-A0F7-F8BF151B72AA	2025-09-11 11:15:07.497	1500000	150000	International Security	BS	1972	Touring	39000	2	T2	34
638	Responsible Bike Dealers	277	FE70ECFC-EDBB-41ED-910D-8DD39C87E25D	2025-09-11 11:15:07.497	1500000	150000	International Security	BS	1989	Mountain	40000	2	T1	49
640	Western Bike Supplies	281	4B1E8035-515E-4BE1-84D9-A81CE67EE44F	2025-09-11 11:15:07.497	1500000	150000	Primary Bank & Reserve	BS	1994	Road	38000	3	T1	48
642	Advanced Bike Components	277	42BDF4B8-BFF2-4A04-B0D3-EBB5896025CE	2025-09-11 11:15:07.497	1500000	150000	Primary International	OS	1974	Road	38000	3	DSL	40
644	Aerobic Exercise Company	276	690B6D1F-F71E-4BB8-B87D-BAEB505135EF	2025-09-11 11:15:07.497	1500000	150000	Guardian Bank	OS	1980	Road	40000	3	DSL	43
646	Rural Sporting Goods	288	ADB430FB-D23B-4A4C-9146-65193A80B9E0	2025-09-11 11:15:07.497	800000	80000	United Security	BM	1985	Road	20000	4+	T2	10
648	Corner Bicycle Supply	282	D899D5F5-48E6-4D2F-A13B-DBE0A43F251D	2025-09-11 11:15:07.497	800000	80000	International Bank	BM	1993	Road	17000	4+	DSL	11
650	Distance Bikes	279	7A341A16-8C5B-4A18-84AB-9EF05241D721	2025-09-11 11:15:07.497	800000	80000	Primary Bank & Reserve	BM	1988	Road	20000	2	DSL	12
652	Westside Plaza	281	06ABC249-EC49-45D1-B84E-98352CE995D7	2025-09-11 11:15:07.497	3000000	300000	United Security	OS	1989	Touring	74000	3	DSL	83
654	Ultimate Bike Shop	279	D23B2B5F-D58A-4ADE-A204-0082F50E32BA	2025-09-11 11:15:07.497	3000000	300000	Reserve Security	OS	1981	Mountain	78000	4+	DSL	84
656	Outstanding Cycles	283	039E021A-8084-4BF1-9E4F-51583CA75867	2025-09-11 11:15:07.497	3000000	300000	Primary International	OS	1986	Touring	78000	4+	ISDN	85
658	Vigorous Sports Store	289	3FE5AFD2-FE6A-4B66-8BA9-E7CC25E0E9C4	2025-09-11 11:15:07.497	3000000	300000	Guardian Bank	OS	1984	Road	73000	4+	DSL	82
660	Sports Merchandise	280	3E12DA24-CD4E-4552-AA4F-DC45BC432972	2025-09-11 11:15:07.497	3000000	300000	International Security	OS	1989	Touring	73000	4+	DSL	83
662	Fitness Toy Store	277	FA2486E8-99B6-4832-9EDF-1F86F1399CFC	2025-09-11 11:15:07.497	3000000	300000	Primary Bank & Reserve	OS	1981	Road	75000	3	DSL	84
664	Casual Bicycle Store	275	EF495883-01E1-46A0-ACA4-F41DD60BCFC1	2025-09-11 11:15:07.497	800000	80000	Guardian Bank	BM	1985	Mountain	18000	2	T3	10
666	Fitness Discount Store	286	9AB6652A-8949-4FF5-AA99-2E7252BFD359	2025-09-11 11:15:07.497	800000	80000	Primary International	BM	1993	Touring	19000	AW	DSL	11
668	General Cycle Storehouse	278	90CC4967-1A64-4F9C-B282-7917AF63D9AD	2025-09-11 11:15:07.497	800000	80000	Reserve Security	BM	1988	Mountain	20000	4+	DSL	12
670	Fitness Cycling	281	6F3AC326-F2FE-4BFF-BF5A-AB67AD72A076	2025-09-11 11:15:07.497	800000	80000	International Bank	BM	1988	Mountain	18000	2	DSL	16
672	Good Bike Shop	277	D39BC672-BB52-4EB7-939F-B3986EC7A5CA	2025-09-11 11:15:07.497	800000	80000	Primary Bank & Reserve	BM	1982	Road	19000	4+	DSL	14
674	Imaginary Toys	280	4C6992A0-DC3E-4A96-9BBB-9239135C29DF	2025-09-11 11:15:07.497	800000	80000	International Security	BM	1976	Touring	20000	4+	DSL	12
676	Inexpensive Parts Shop	286	7D6588FC-EFB7-4851-A9CE-F4C71E494709	2025-09-11 11:15:07.497	1500000	150000	Guardian Bank	BS	1972	Mountain	35000	4+	T1	34
678	Nuts and Bolts Mfg.	278	F5B50576-9C84-4125-AF94-EBCC49D8BE9E	2025-09-11 11:15:07.497	1500000	150000	Primary International	BS	1988	Mountain	37000	4+	DSL	35
680	Principal Bicycle Supply	279	B0BDBE3B-F9F2-4BDD-A74B-9423ECA7A815	2025-09-11 11:15:07.497	1500000	150000	Reserve Security	BS	1976	Road	39000	4+	DSL	36
682	Thrilling Bike Tours	276	B501D2CA-B083-47EC-A2A0-4341DA752F4B	2025-09-11 11:15:07.497	1500000	150000	United Security	BS	1971	Touring	37000	4+	ISDN	37
684	This Area Sporting Goods	277	FB6331EA-0148-418A-884A-84D1DA20AC3C	2025-09-11 11:15:07.497	1500000	150000	International Bank	BS	1979	Mountain	39000	2	DSL	38
686	Full-Service Bike Store	275	A167F30E-C0F1-49C3-96CE-4E8A2CA3C65C	2025-09-11 11:15:07.497	1500000	150000	Primary Bank & Reserve	BS	1974	Mountain	38000	3	DSL	39
688	Plastic Products Manufacturers	286	035FC393-8BF1-4522-9DD7-F7CF3140740A	2025-09-11 11:15:07.497	1500000	150000	International Security	BS	1982	Touring	37000	3	DSL	40
690	Kids and Adults Cycle Shop	286	7F00EE1C-91F3-46DC-8384-CB0317463E70	2025-09-11 11:15:07.497	3000000	300000	Primary Bank & Reserve	OS	1974	Mountain	75000	2	T1	93
692	Grand Discount Store	275	20148536-7BF7-4A99-A184-2BDF1EB5EB40	2025-09-11 11:15:07.497	3000000	300000	International Bank	OS	1974	Mountain	75000	4+	DSL	94
694	Genuine Bike Shop	277	EF74488B-1B77-4148-93EF-A4BC4638C921	2025-09-11 11:15:07.497	3000000	300000	United Security	OS	1980	Road	76000	4+	DSL	95
696	Extreme Riding Supplies	276	0C1AD971-9999-441A-9BF8-8D95C44489D2	2025-09-11 11:15:07.497	3000000	300000	Reserve Security	OS	1986	Touring	79000	3	T1	96
698	Bike Rims Company	279	D664A5CB-EB27-422E-8C7E-C81814508C73	2025-09-11 11:15:07.497	3000000	300000	Primary International	OS	1992	Road	80000	4+	T2	97
700	Fleet Bikes	276	CEC2CC52-9FAD-4328-A288-C01649DFE106	2025-09-11 11:15:07.497	1500000	150000	Primary International	BS	1989	Mountain	40000	3	DSL	49
702	Local Hardware Factory	277	16C76410-67E9-4082-BFF4-172F287C1F7C	2025-09-11 11:15:07.497	1500000	150000	Reserve Security	BS	1997	Road	41000	3	DSL	46
704	Only Bikes and Accessories	275	AF3B1A6A-E60B-4E74-96EA-E55C89F0ADF6	2025-09-11 11:15:07.497	1500000	150000	United Security	BS	1992	Mountain	40000	4+	T1	43
706	Rental Gallery	286	71322A9A-9FEB-4C12-947A-E3AEFFBFA3E2	2025-09-11 11:15:07.497	1500000	150000	International Bank	BS	1995	Mountain	37000	4+	T2	40
708	South Bike Company	278	C3346CE3-CA88-4E5B-8A41-05E76ABF4FCF	2025-09-11 11:15:07.497	1500000	150000	Primary Bank & Reserve	BS	1995	Touring	40000	4+	DSL	37
710	Wonderful Bikes Inc.	279	0948EFCE-69EF-4866-B25E-19AC06159158	2025-09-11 11:15:07.497	1500000	150000	International Security	BS	1983	Road	37000	3	T1	34
712	Another Sporting Goods Company	276	0945ECB3-8C14-4B65-90B9-9DB474085CE8	2025-09-11 11:15:07.497	1500000	150000	Guardian Bank	BS	1998	Road	37000	4+	T1	31
714	Discount Bicycle Specialists	277	4833DBBD-77DD-4855-882D-B5BB392F8D83	2025-09-11 11:15:07.497	1000000	100000	Primary International	BS	1971	Road	28000	4+	DSL	28
716	Famous Bike Sales and Service	275	DCB36C79-B15C-4A9E-A169-1490449EA59F	2025-09-11 11:15:07.497	1000000	100000	Reserve Security	BS	2001	Road	26000	4+	DSL	25
718	First Supplies	286	1B118FAE-776A-4756-92B0-A7937F0EDBAE	2025-09-11 11:15:07.497	1000000	100000	United Security	BS	1996	Touring	26000	4+	T1	22
720	Machines & Cycles Store	278	C5F81C18-5674-480B-8B7D-BC1608E21E8E	2025-09-11 11:15:07.497	800000	80000	International Bank	BS	1990	Touring	22000	2	T2	19
722	Pedals Warehouse	279	D2DC2451-E8F2-449B-B94C-F6729DCF110C	2025-09-11 11:15:07.497	800000	80000	Primary Bank & Reserve	BS	1984	Road	20000	2	T1	16
724	Two Wheels Cycle Store	276	A04E78FF-C151-4A8F-921C-1043C85BD74C	2025-09-11 11:15:07.497	800000	80000	International Security	BS	1978	Road	22000	2	T1	13
726	Westside Cycle Store	277	147F9060-DD41-4810-AB5B-2439C7816FEB	2025-09-11 11:15:07.497	800000	80000	Guardian Bank	BS	1972	Road	20000	4+	T1	10
728	Wholesale Bikes	275	57F096C7-5BC4-4F8C-9171-9E03246D5439	2025-09-11 11:15:07.497	1000000	100000	International Security	BS	1998	Road	27000	3	DSL	27
730	Very Best Sports Supply	288	5A0F3B85-4258-4219-B825-31195034C5C3	2025-09-11 11:15:07.497	1000000	100000	Guardian Bank	BS	1971	Road	28000	4+	DSL	28
732	Urban Sports Emporium	282	AC4CA540-5260-4333-818B-434F3FF000C5	2025-09-11 11:15:07.497	1000000	100000	Primary International	BS	2001	Road	24000	4+	DSL	29
734	Superlative Bikes	279	E2EFC4E8-5B3F-47E2-B0A6-BE0701B34A05	2025-09-11 11:15:07.497	1500000	150000	Reserve Security	BS	1996	Mountain	36000	4+	T1	30
736	Primary Cycle Shop	288	219ADF36-CF78-4841-B348-26C2ADFB518E	2025-09-11 11:15:07.497	1500000	150000	Reserve Security	BS	1977	Road	37000	4+	DSL	41
738	Sixth Bike Store	282	587834DE-CB5C-4C9F-870B-BEFE343B681B	2025-09-11 11:15:07.497	1500000	150000	United Security	BS	1985	Mountain	37000	2	T1	42
740	Touring Services	279	1BAA7F8A-C00A-441E-8D40-E06A4AEC1C43	2025-09-11 11:15:07.497	1500000	150000	International Bank	BS	1980	Road	38000	4+	DSL	43
742	Vehicle Shop	281	08CBC4A5-2BD2-46D5-B0E8-327387559092	2025-09-11 11:15:07.497	1500000	150000	Primary Bank & Reserve	BS	1988	Road	38000	2	DSL	44
744	First Department Stores	283	443E7B85-6E6E-440E-97C8-10075B6FBE4A	2025-09-11 11:15:07.497	1500000	150000	International Security	BS	1983	Mountain	38000	3	DSL	45
746	Grand Sport Boutique	275	96BA60F5-324C-467E-BF10-6259107DBD81	2025-09-11 11:15:07.497	1500000	150000	Guardian Bank	BS	1991	Road	39000	4+	T1	46
748	Major Equipment Co	288	7F68AF6F-23E9-456A-8EA9-69D130FA09FD	2025-09-11 11:15:07.497	1500000	150000	Primary International	BS	1986	Touring	37000	2	DSL	47
750	Custom Sales and Service	282	F6618771-CA58-4681-9F85-9E91D7BEAC23	2025-09-11 11:15:07.497	1500000	150000	Reserve Security	BS	1994	Road	39000	4+	DSL	48
752	Elemental Sporting Goods	279	52581C1D-2510-48AE-9E09-5DB1F7C96950	2025-09-11 11:15:07.497	1500000	150000	United Security	BS	1989	Mountain	41000	4+	T1	49
754	Distinctive Store	281	019E92AA-628C-4914-ACBC-D540E595E887	2025-09-11 11:15:07.497	1500000	150000	International Bank	BS	1997	Road	37000	4+	T1	46
756	Grand Cycle Store	283	1F40D1DE-0B48-436C-BF9E-AD6F31629FF3	2025-09-11 11:15:07.497	1500000	150000	Primary Bank & Reserve	BS	1992	Road	41000	2	DSL	43
758	Nearby Bike Mall	288	D2DF815B-B890-4A47-A396-D8FF91914356	2025-09-11 11:15:07.497	3000000	300000	United Security	OS	1983	Road	74000	2	DSL	87
760	Handy Bike Services	275	F4AE5E4F-8702-419B-9E8E-F82489669453	2025-09-11 11:15:07.497	3000000	300000	Reserve Security	OS	1975	Mountain	76000	4+	T1	88
762	Friendly Bike Shop	283	CCBA980D-AE01-49AC-AA30-8224225D900F	2025-09-11 11:15:07.497	3000000	300000	Primary International	OS	1980	Road	75000	2	DSL	89
764	Fashionable Bikes and Accessories	281	63427938-8DBB-470B-85D2-1B5CB62F9ED7	2025-09-11 11:15:07.497	3000000	300000	Guardian Bank	OS	1972	Mountain	76000	3	T1	90
766	Extreme Toy Store	279	DBE4A587-BD26-485B-94C3-B04E944627C9	2025-09-11 11:15:07.497	3000000	300000	International Security	OS	1977	Mountain	75000	2	DSL	91
768	Citywide Service and Repair	282	10069045-FE16-4EEF-BDF8-2AA907C8924D	2025-09-11 11:15:07.497	3000000	300000	Primary Bank & Reserve	OS	1987	Road	79000	3	DSL	92
770	Best Cycle Store	288	6A2DAF2A-19A5-42C5-8DC4-2038561C5AE3	2025-09-11 11:15:07.497	3000000	300000	International Bank	OS	1974	Touring	78000	4+	T1	93
772	Professional Sporting Goods	275	E0453AAA-7D26-4F08-B5AB-4DC265330CF2	2025-09-11 11:15:07.497	3000000	300000	United Security	OS	1974	Touring	78000	2	DSL	94
774	Rugged Bikes	283	623DB28F-60DA-49D6-B72D-1680AA5E6351	2025-09-11 11:15:07.497	3000000	300000	Reserve Security	OS	1980	Touring	77000	2	DSL	95
776	Principal Bike Company	281	9BBE2C3D-BE66-474E-BC4E-0EA19BF08DD5	2025-09-11 11:15:07.497	3000000	300000	Primary International	OS	1986	Road	79000	3	DSL	96
778	One-Piece Handle Bars	279	3159C810-9549-497F-8E2E-7E7DC7158751	2025-09-11 11:15:07.497	3000000	300000	Guardian Bank	OS	1992	Mountain	80000	3	T1	97
780	Finer Riding Supplies	282	943A2705-CE9C-47D6-8708-407BD239ED49	2025-09-11 11:15:07.497	3000000	300000	International Security	OS	1998	Road	78000	4+	DSL	98
782	Neighborhood Store	278	97A18A38-227D-4886-B711-7967AF5EBB8E	2025-09-11 11:15:07.497	3000000	300000	Primary International	OS	1983	Road	77000	2	DSL	87
784	Online Bike Catalog	286	DF376BCF-680E-4B1E-AA70-23DB54C6D129	2025-09-11 11:15:07.497	3000000	300000	Guardian Bank	OS	1975	Touring	74000	3	T2	88
786	Outdoor Equipment Store	275	4DCDF6F3-84A2-4407-973A-14AE73EB4E7F	2025-09-11 11:15:07.497	3000000	300000	International Security	OS	1980	Road	76000	4+	T2	89
788	Paint Supply	277	1229501B-B60C-41A9-97E6-8B1D13C568DE	2025-09-11 11:15:07.497	3000000	300000	Primary Bank & Reserve	OS	1972	Mountain	78000	4+	T1	90
790	Preferred Bikes	276	6AB9D50F-4181-4704-9B51-E558B491D82B	2025-09-11 11:15:07.497	3000000	300000	International Bank	OS	1977	Road	77000	4+	ISDN	91
792	Rally Day Mall	279	1D7C7AE9-7DF4-4B89-9A80-B224A2DD6B41	2025-09-11 11:15:07.497	3000000	300000	United Security	OS	1987	Road	75000	3	DSL	92
794	Rewarding Activities Company	278	B6D5B9BA-7304-4E4D-A78C-8FB8A66FBF4B	2025-09-11 11:15:07.497	3000000	300000	Reserve Security	OS	1974	Road	76000	4+	T1	93
796	Rich Department Store	286	B227CA7D-70A5-48A6-B099-E71B35D543DA	2025-09-11 11:15:07.497	3000000	300000	Primary International	OS	1974	Touring	76000	2	DSL	94
798	Sales and Supply Company	275	40EF14B1-9714-4765-9284-951D01A65EB2	2025-09-11 11:15:07.497	3000000	300000	Guardian Bank	OS	1980	Road	75000	2	T2	95
800	Stationary Bikes and Stands	277	B2FEDF01-27F1-4978-AC3D-0CF105185A33	2025-09-11 11:15:07.497	3000000	300000	International Security	OS	1986	Road	76000	4+	DSL	96
802	Successful Sales Company	280	A3D9586D-2EEC-4E39-B311-2880FCDEB536	2025-09-11 11:15:07.497	1500000	150000	Guardian Bank	BS	1997	Road	38000	3	T1	46
804	Downtown Hotel	281	19C5CCAF-6FDE-4F34-B10C-2155533C51F6	2025-09-11 11:15:07.497	3000000	300000	International Bank	OS	1986	Mountain	74000	4+	DSL	85
806	Certified Sports Supply	282	0F2C5152-8B95-41F8-B0A0-F6AF76DA98CB	2025-09-11 11:15:07.497	3000000	300000	United Security	OS	1978	Mountain	78000	4+	DSL	86
808	Registered Cycle Store	290	DEA4BEF9-A886-41E7-BE61-8D2618260863	2025-09-11 11:15:07.497	3000000	300000	Reserve Security	OS	1983	Mountain	77000	3	T1	87
810	Rampart Amusement Company	289	4D64A5FF-671A-4C93-A494-9FB5DC7C76B4	2025-09-11 11:15:07.497	3000000	300000	Primary International	OS	1975	Touring	75000	3	ISDN	88
812	Sundry Sporting Goods	282	89523B8A-763B-41DA-BF56-9ED59C0A1CBB	2025-09-11 11:15:07.497	300000	30000	Primary Bank & Reserve	BM	1984	Road	7000	4+	T2	5
814	Excellent Riding Supplies	279	C0D3F06B-DAC6-42B6-B3A2-9F69EF2E27E7	2025-09-11 11:15:07.497	300000	30000	International Security	BM	1979	Road	9000	3	ISDN	6
816	Farthermost Bike Shop	281	91A84292-1E38-4DED-91EE-9BFAA1DD3DEA	2025-09-11 11:15:07.497	300000	30000	Guardian Bank	BM	1987	Road	8000	3	T1	7
818	Suburban Cycle Shop	283	B3504BB0-308C-4D26-8E0A-ECE43FE55A20	2025-09-11 11:15:07.497	300000	30000	Primary International	BM	1982	Mountain	10000	3	DSL	8
820	Weekend Tours	275	4CFE3BD5-98F1-4E4A-90DF-9DECF1CE042B	2025-09-11 11:15:07.497	300000	30000	Reserve Security	BM	1990	Road	9000	AW	DSL	9
822	Racing Bike Outlet	283	BF71F3BC-449F-418B-A0B3-C9F070365CF3	2025-09-11 11:15:07.497	3000000	300000	United Security	OS	1998	Road	72000	2	DSL	52
824	Utilitarian Sporting Goods	281	9F37EB77-80E4-4FFC-A5DC-3B1808D9AF72	2025-09-11 11:15:07.497	3000000	300000	Reserve Security	OS	1999	Touring	72000	3	DSL	55
826	Bike Goods 	279	DB843B5D-DF3D-44BA-B4EF-81DCAE29CB93	2025-09-11 11:15:07.497	3000000	300000	Primary International	OS	1999	Road	73000	4+	T2	58
828	Vigorous Exercise Company	282	9A4119A4-E158-4754-93A3-BAB22274440F	2025-09-11 11:15:07.497	3000000	300000	Guardian Bank	OS	1979	Mountain	72000	2	T1	61
830	Showcase for Cycles	288	04DCAA69-AD7B-43C7-B149-E6FE2604D27E	2025-09-11 11:15:07.497	3000000	300000	International Security	OS	1996	Road	71000	2	T1	64
832	Lease-a-Bike Shop	275	58C02EAC-D3FD-4A79-B077-20C999B88A54	2025-09-11 11:15:07.497	3000000	300000	Primary Bank & Reserve	OS	1991	Road	71000	3	ISDN	67
834	Functional Store South	288	0D5C741D-A691-4732-93A3-D34ED0ED3716	2025-09-11 11:15:07.497	3000000	300000	International Bank	OS	1993	Mountain	71000	2	DSL	70
836	Active Cycling	275	1E3DFF09-7E5C-49BD-B8B1-D0A2E1523BF6	2025-09-11 11:15:07.497	3000000	300000	United Security	OS	1998	Road	73000	4+	DSL	73
838	Stock Parts and Supplies	283	ED67B7EC-A2A1-4F0B-9959-1BCD1C7E8B36	2025-09-11 11:15:07.497	3000000	300000	Reserve Security	OS	1990	Touring	76000	2	DSL	76
840	Roadway Supplies	281	DD1CEEF8-3E77-4D8E-B420-48ACBA0A9651	2025-09-11 11:15:07.497	3000000	300000	Primary International	OS	1995	Road	73000	4+	DSL	79
842	Sensational Discount Store	279	56795063-F8C7-4550-8A37-357D91CB7C96	2025-09-11 11:15:07.497	3000000	300000	Guardian Bank	OS	1987	Road	73000	2	T1	80
844	Future Bikes	282	95A0E002-F4F0-4B42-AB6F-860C02405A6D	2025-09-11 11:15:07.497	3000000	300000	Guardian Bank	OS	1992	Road	74000	3	DSL	81
846	Super Sports Store	275	A7B14C08-DB02-4182-ABBD-25DAA3DBA7F2	2025-09-11 11:15:07.497	3000000	300000	Primary Bank & Reserve	OS	1999	Road	78000	2	DSL	100
848	Satin Finish Company	277	24803781-0ABD-47F6-A88C-C5FAE0EAA3F7	2025-09-11 11:15:07.497	3000000	300000	International Bank	OS	1979	Mountain	74000	2	T1	66
850	Regional Manufacturing	281	164611B2-0B8A-4BCB-92BA-A7224089C518	2025-09-11 11:15:07.497	1500000	150000	Primary Bank & Reserve	OS	1974	Mountain	38000	4+	DSL	40
852	Original Bicycle Supply Company	282	093A9472-B613-4214-9C41-4D707CFC38C0	2025-09-11 11:15:07.497	1500000	150000	International Bank	OS	1980	Mountain	38000	4+	T1	43
854	First Center	290	2A96F5EA-199D-4B7B-B491-AF05FA0EDD2E	2025-09-11 11:15:07.497	1500000	150000	United Security	OS	1986	Mountain	39000	2	T2	46
856	Action Bicycle Specialists	289	1D624DC8-9EBE-4ACB-81C8-90F0B474B64F	2025-09-11 11:15:07.497	1500000	150000	Reserve Security	OS	1992	Touring	40000	2	DSL	49
858	Roadway Bike Emporium	280	10F49B6A-8815-4B0C-AA31-F22972741D88	2025-09-11 11:15:07.497	3000000	300000	Primary International	OS	1998	Touring	68000	3	T1	52
860	Sleek Bikes 	277	50684A79-632B-4A17-98F1-B09997E57EC2	2025-09-11 11:15:07.497	3000000	300000	Guardian Bank	OS	1999	Touring	70000	3	DSL	55
862	Retail Sporting Equipment	281	7C69A372-2100-4D34-9C59-9645AF5465F0	2025-09-11 11:15:07.497	3000000	300000	International Security	OS	1999	Mountain	72000	4+	T1	58
864	Price-Cutter Discount Bikes	282	5EF7F44B-42FC-4B7D-A1D3-FDF2F906AAC1	2025-09-11 11:15:07.497	3000000	300000	Primary Bank & Reserve	OS	1979	Road	70000	4+	DSL	61
866	Brand New Bikes	290	43A5E3FD-0886-44E3-9640-772616D463B7	2025-09-11 11:15:07.497	3000000	300000	International Bank	OS	1996	Road	73000	4+	ISDN	64
868	Central Bicycle Specialists	289	C87ACCFE-02F1-4ECB-8759-D418E0DF29EA	2025-09-11 11:15:07.497	3000000	300000	United Security	OS	1991	Touring	71000	2	DSL	67
870	Vast Bike Sales and Rental	280	C8C03798-FEE6-49E1-A112-4F128F7F45B7	2025-09-11 11:15:07.497	3000000	300000	Reserve Security	OS	1993	Mountain	73000	4+	ISDN	70
872	Summer Sports Place	277	4FF928F2-D314-455B-B00D-DE870E399850	2025-09-11 11:15:07.497	3000000	300000	Primary International	OS	1998	Mountain	73000	3	T2	73
874	Real Sporting Goods	281	6CBA3BFD-AF5C-4EAC-9F80-7B57DFE9FE5A	2025-09-11 11:15:07.497	3000000	300000	Guardian Bank	OS	1990	Mountain	72000	3	DSL	76
876	Versatile Sporting Goods Company	288	D41BA195-3DA6-42FB-8522-44A96DACB956	2025-09-11 11:15:07.497	3000000	300000	Primary Bank & Reserve	OS	1996	Road	74000	2	DSL	64
878	Bicycle Outfitters	275	EFDF9B24-7A68-42EB-949B-9AA87C7AF9D9	2025-09-11 11:15:07.497	3000000	300000	International Bank	OS	1991	Road	72000	3	DSL	67
880	The Bike Shop	283	EA9810DB-8F73-44E8-B65A-D148F62BF63A	2025-09-11 11:15:07.497	3000000	300000	United Security	OS	1993	Mountain	73000	3	T1	70
882	Safe Toys	281	3B49BA13-2F39-4481-8153-AD709211834E	2025-09-11 11:15:07.497	3000000	300000	Reserve Security	OS	1998	Mountain	74000	2	T1	73
884	Qualified Sales and Repair Services	279	08A0EB56-A881-488F-A408-237A07EE87AD	2025-09-11 11:15:07.497	3000000	300000	Primary International	OS	1990	Road	75000	4+	DSL	76
886	Our Sporting Goods Store	282	AE7B0459-93B0-401B-8128-6C0B3EE154FC	2025-09-11 11:15:07.497	3000000	300000	Guardian Bank	OS	1995	Road	76000	4+	DSL	79
888	Lustrous Paints and Components	288	2E909F37-9D27-4090-B40F-148B648B0ABF	2025-09-11 11:15:07.497	3000000	300000	International Security	OS	1987	Road	77000	4+	T1	80
890	Expert Sports Store	275	6F2A7D51-BFF7-4D84-8066-642554A19D3A	2025-09-11 11:15:07.497	3000000	300000	Primary Bank & Reserve	OS	1992	Mountain	77000	3	T1	81
892	Coho Sports	283	1DDBBF6F-BC85-45DF-8798-ACB47864BC13	2025-09-11 11:15:07.497	3000000	300000	International Bank	OS	1984	Mountain	75000	3	T2	82
894	Jumbo Bikes	286	63B27F51-853D-44C5-87A7-1F798D0712C4	2025-09-11 11:15:07.497	1500000	150000	United Security	BS	1977	Touring	39000	2	DSL	41
896	Quick Delivery Service	278	5F287EDA-9256-45D0-8C10-E8E73BF0AF34	2025-09-11 11:15:07.497	1500000	150000	International Bank	BS	1985	Mountain	37000	4+	T3	42
898	Tough and Reliable Parts	279	5D8FDD67-754E-4233-A726-7C2273E72D9D	2025-09-11 11:15:07.497	1500000	150000	Primary Bank & Reserve	BS	1980	Road	40000	3	DSL	43
900	Basic Sports Equipment	276	F848FDFB-B867-4628-B5D9-1DF6137103E1	2025-09-11 11:15:07.497	1500000	150000	International Security	BS	1988	Mountain	38000	3	DSL	44
